Jersey_number,Name,T,7M,7M W%,FT,W%,A,B,St,2Min,RK,P,P%,Team_Type,Team,Date
25,* Patrick Zieker,1,0,0.0,1,50.0,0,0,0,1,0,0,0.0,Home,TVB Stuttgart,"15.09.2024, 16:30
Zuschauerzahl: 5874"
34,* Kai Häfner,7,0,0.0,7,87.5,5,0,0,0,0,0,0.0,Home,TVB Stuttgart,"15.09.2024, 16:30
Zuschauerzahl: 5874"
44,* Lenny Rubin,5,0,0.0,5,55.56,0,0,0,1,1,0,0.0,Home,TVB Stuttgart,"15.09.2024, 16:30
Zuschauerzahl: 5874"
1,* Benjamin Burić,0,0,0.0,0,0.0,0,0,0,0,0,1,10.0,Away,SG Flensburg-Handewitt,"15.09.2024, 16:30
Zuschauerzahl: 5874"
2,* Simon  Pytlick,2,0,0.0,2,50.0,2,1,0,0,0,0,0.0,Away,SG Flensburg-Handewitt,"15.09.2024, 16:30
Zuschauerzahl: 5874"
4,* Johannes Golla,2,0,0.0,2,66.67,0,4,0,0,0,0,0.0,Away,SG Flensburg-Handewitt,"15.09.2024, 16:30
Zuschauerzahl: 5874"
5,* Niclas Kirkeløkke,6,0,0.0,6,100.0,3,1,0,1,0,0,0.0,Away,SG Flensburg-Handewitt,"15.09.2024, 16:30
Zuschauerzahl: 5874"
20,* Kevin Møller,0,0,0.0,0,0.0,0,0,0,0,0,10,38.46,Away,SG Flensburg-Handewitt,"15.09.2024, 16:30
Zuschauerzahl: 5874"
22,* Mads  Mensah Larsen,5,0,0.0,5,100.0,1,0,0,0,0,0,0.0,Away,SG Flensburg-Handewitt,"15.09.2024, 16:30
Zuschauerzahl: 5874"
24,* Jim Gottfridsson,2,0,0.0,2,66.67,3,0,0,0,0,0,0.0,Away,SG Flensburg-Handewitt,"15.09.2024, 16:30
Zuschauerzahl: 5874"
25,* Lukas Jørgensen,7,0,0.0,7,87.5,3,0,1,1,0,0,0.0,Away,SG Flensburg-Handewitt,"15.09.2024, 16:30
Zuschauerzahl: 5874"
26,* Johan Hansen,2,0,0.0,2,100.0,0,0,0,0,0,0,0.0,Away,SG Flensburg-Handewitt,"15.09.2024, 16:30
Zuschauerzahl: 5874"
27,* Aksel Horgen,1,0,0.0,1,50.0,0,0,0,0,0,0,0.0,Away,SG Flensburg-Handewitt,"15.09.2024, 16:30
Zuschauerzahl: 5874"
29,* August Pedersen,1,0,0.0,1,50.0,0,0,0,0,0,0,0.0,Away,SG Flensburg-Handewitt,"15.09.2024, 16:30
Zuschauerzahl: 5874"
31,* Emil Jakobsen,6,1,33.33,5,66.67,0,0,0,0,0,0,0.0,Away,SG Flensburg-Handewitt,"15.09.2024, 16:30
Zuschauerzahl: 5874"
33,* Kay Smits,1,0,0.0,1,25.0,1,0,0,0,0,0,0.0,Away,SG Flensburg-Handewitt,"15.09.2024, 16:30
Zuschauerzahl: 5874"
43,* Blaž Blagotinšek,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Away,SG Flensburg-Handewitt,"15.09.2024, 16:30
Zuschauerzahl: 5874"
64,* Lasse Møller,4,1,100.0,3,80.0,2,0,1,0,0,0,0.0,Away,SG Flensburg-Handewitt,"15.09.2024, 16:30
Zuschauerzahl: 5874"
1,* Lasse Ludwig,0,0,0.0,0,0.0,0,0,0,0,0,6,27.27,Home,Füchse Berlin,"15.09.2024, 18:00
Zuschauerzahl: 7011"
3,* Fabian Wiede,2,0,0.0,2,66.67,0,0,0,0,0,0,0.0,Home,Füchse Berlin,"15.09.2024, 18:00
Zuschauerzahl: 7011"
5,* Max Darj,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Home,Füchse Berlin,"15.09.2024, 18:00
Zuschauerzahl: 7011"
9,* Jerry Tollbring,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Home,Füchse Berlin,"15.09.2024, 18:00
Zuschauerzahl: 7011"
11,* Lasse Bredekjaer Andersson,5,0,0.0,5,50.0,12,0,1,0,0,0,0.0,Home,Füchse Berlin,"15.09.2024, 18:00
Zuschauerzahl: 7011"
17,* Nils Lichtlein,4,0,0.0,4,66.67,2,0,0,0,0,0,0.0,Home,Füchse Berlin,"15.09.2024, 18:00
Zuschauerzahl: 7011"
19,* Mathias Gidsel,8,0,0.0,8,80.0,5,0,0,0,0,0,0.0,Home,Füchse Berlin,"15.09.2024, 18:00
Zuschauerzahl: 7011"
20,* Tim Freihöfer,7,3,75.0,4,77.78,0,0,0,0,0,0,0.0,Home,Füchse Berlin,"15.09.2024, 18:00
Zuschauerzahl: 7011"
25,* Matthes Langhoff,1,0,0.0,1,100.0,0,0,0,0,0,0,0.0,Home,Füchse Berlin,"15.09.2024, 18:00
Zuschauerzahl: 7011"
27,* Max Beneke,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Home,Füchse Berlin,"15.09.2024, 18:00
Zuschauerzahl: 7011"
29,* Lukas Herburger,1,0,0.0,1,100.0,0,0,0,1,0,0,0.0,Home,Füchse Berlin,"15.09.2024, 18:00
Zuschauerzahl: 7011"
34,* Hakun West av Teigum,5,0,0.0,5,83.33,0,0,0,0,0,0,0.0,Home,Füchse Berlin,"15.09.2024, 18:00
Zuschauerzahl: 7011"
36,* Tobias Reichmann,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Home,Füchse Berlin,"15.09.2024, 18:00
Zuschauerzahl: 7011"
93,* Mijajlo Marsenic,4,0,0.0,4,80.0,0,1,0,1,0,0,0.0,Home,Füchse Berlin,"15.09.2024, 18:00
Zuschauerzahl: 7011"
95,* Paul Drux,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Home,Füchse Berlin,"15.09.2024, 18:00
Zuschauerzahl: 7011"
96,* Dejan Milosavljev,0,0,0.0,0,0.0,0,0,0,0,0,8,33.33,Home,Füchse Berlin,"15.09.2024, 18:00
Zuschauerzahl: 7011"
1,* Domenico Ebner,0,0,0.0,0,0.0,0,0,0,0,0,6,23.08,Away,SC DHfK Leipzig,"15.09.2024, 18:00
Zuschauerzahl: 7011"
4,* Andri Mar Runarsson,4,0,0.0,4,66.67,1,0,0,0,0,0,0.0,Away,SC DHfK Leipzig,"15.09.2024, 18:00
Zuschauerzahl: 7011"
5,* Simon Ernst,0,0,0.0,0,0.0,1,0,0,0,0,0,0.0,Away,SC DHfK Leipzig,"15.09.2024, 18:00
Zuschauerzahl: 7011"
7,* Luca Witzke,3,0,0.0,3,42.86,1,0,0,0,0,0,0.0,Away,SC DHfK Leipzig,"15.09.2024, 18:00
Zuschauerzahl: 7011"
8,* Lucas Krzikalla,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Away,SC DHfK Leipzig,"15.09.2024, 18:00
Zuschauerzahl: 7011"
9,* Nils Greilich,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Away,SC DHfK Leipzig,"15.09.2024, 18:00
Zuschauerzahl: 7011"
11,* Lukas Binder,6,1,100.0,5,85.71,0,0,0,0,0,0,0.0,Away,SC DHfK Leipzig,"15.09.2024, 18:00
Zuschauerzahl: 7011"
12,* Kristian Sæverås,0,0,0.0,0,0.0,0,0,0,0,0,5,23.81,Away,SC DHfK Leipzig,"15.09.2024, 18:00
Zuschauerzahl: 7011"
13,* Matej Klima,5,0,0.0,5,50.0,2,0,0,0,0,0,0.0,Away,SC DHfK Leipzig,"15.09.2024, 18:00
Zuschauerzahl: 7011"
14,* Marko Mamic,0,0,0.0,0,0.0,0,1,0,0,0,0,0.0,Away,SC DHfK Leipzig,"15.09.2024, 18:00
Zuschauerzahl: 7011"
18,* Staffan Peter,5,0,0.0,5,83.33,0,0,0,0,0,0,0.0,Away,SC DHfK Leipzig,"15.09.2024, 18:00
Zuschauerzahl: 7011"
24,* Moritz Preuss,0,0,0.0,0,0.0,0,0,0,1,0,0,0.0,Away,SC DHfK Leipzig,"15.09.2024, 18:00
Zuschauerzahl: 7011"
29,* Friedrich Schmitt,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Away,SC DHfK Leipzig,"15.09.2024, 18:00
Zuschauerzahl: 7011"
32,* Franz Semper,7,0,0.0,7,58.33,6,0,0,0,0,0,0.0,Away,SC DHfK Leipzig,"15.09.2024, 18:00
Zuschauerzahl: 7011"
33,* Luka Rogan,2,0,0.0,2,100.0,0,0,0,1,0,0,0.0,Away,SC DHfK Leipzig,"15.09.2024, 18:00
Zuschauerzahl: 7011"
73,* Viggó Kristjánsson,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Away,SC DHfK Leipzig,"15.09.2024, 18:00
Zuschauerzahl: 7011"
1,* Constantin  Möstl,0,0,0.0,0,0.0,0,0,0,0,0,11,44.0,Home,TBV Lemgo Lippe,"19.09.2024, 19:00"
2,* Lukas Hutecek,2,0,0.0,2,66.67,3,0,0,1,0,0,0.0,Home,TBV Lemgo Lippe,"19.09.2024, 19:00"
3,* Nicolai Theilinger,1,0,0.0,1,100.0,0,0,0,0,0,0,0.0,Home,TBV Lemgo Lippe,"19.09.2024, 19:00"
4,* Samuel Zehnder,6,3,100.0,3,85.71,1,0,0,0,0,0,0.0,Home,TBV Lemgo Lippe,"19.09.2024, 19:00"
5,* Jan Brosch,0,0,0.0,0,0.0,0,1,0,0,0,0,0.0,Home,TBV Lemgo Lippe,"19.09.2024, 19:00"
7,* Ben Connar Battermann,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Home,TBV Lemgo Lippe,"19.09.2024, 19:00"
8,* Frederik Simak,5,0,0.0,5,55.56,1,0,0,1,0,0,0.0,Home,TBV Lemgo Lippe,"19.09.2024, 19:00"
14,* Bobby Schagen,2,0,0.0,2,50.0,2,0,2,0,0,0,0.0,Home,TBV Lemgo Lippe,"19.09.2024, 19:00"
21,* Leve Carstensen,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Home,TBV Lemgo Lippe,"19.09.2024, 19:00"
23,* Tim Suton,5,0,0.0,5,62.5,1,0,0,1,0,0,0.0,Home,TBV Lemgo Lippe,"19.09.2024, 19:00"
25,* Niels Gerardus Versteijnen,5,0,0.0,5,83.33,3,1,0,0,0,0,0.0,Home,TBV Lemgo Lippe,"19.09.2024, 19:00"
28,* Hendrik Wagner,1,0,0.0,1,50.0,1,0,0,1,0,0,0.0,Home,TBV Lemgo Lippe,"19.09.2024, 19:00"
37,* Frederik Puls,0,0,0.0,0,0.0,0,0,0,1,0,0,0.0,Home,TBV Lemgo Lippe,"19.09.2024, 19:00"
40,* Meeno Carstensen,1,0,0.0,1,50.0,0,0,0,0,0,0,0.0,Home,TBV Lemgo Lippe,"19.09.2024, 19:00"
99,* Urh Kastelic,0,0,0.0,0,0.0,0,0,0,0,0,1,8.33,Home,TBV Lemgo Lippe,"19.09.2024, 19:00"
5,* Rasmus Meyer Ejlersen,1,0,0.0,1,100.0,0,0,0,0,0,0,0.0,Away,HSG Wetzlar,"19.09.2024, 19:00"
7,* Dominik Mappes,1,0,0.0,1,20.0,4,0,0,0,0,0,0.0,Away,HSG Wetzlar,"19.09.2024, 19:00"
10,* Zolt  Krakovszki,1,0,0.0,1,50.0,1,0,1,1,0,0,0.0,Away,HSG Wetzlar,"19.09.2024, 19:00"
11,* Till Klimpke,0,0,0.0,0,0.0,1,0,0,0,0,11,28.95,Away,HSG Wetzlar,"19.09.2024, 19:00"
12,* Anadin Suljakovic,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Away,HSG Wetzlar,"19.09.2024, 19:00"
14,* Vladimir Vranjes,1,0,0.0,1,100.0,2,0,0,1,0,0,0.0,Away,HSG Wetzlar,"19.09.2024, 19:00"
18,* Lukas Becher,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Away,HSG Wetzlar,"19.09.2024, 19:00"
19,* Philipp Ahouansou,6,0,0.0,6,60.0,1,0,0,0,0,0,0.0,Away,HSG Wetzlar,"19.09.2024, 19:00"
22,* Jona Schoch,2,0,0.0,2,50.0,0,0,0,1,0,0,0.0,Away,HSG Wetzlar,"19.09.2024, 19:00"
25,* Justin Müller,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Away,HSG Wetzlar,"19.09.2024, 19:00"
33,* Georg Löwen,3,0,0.0,3,100.0,0,0,0,0,0,0,0.0,Away,HSG Wetzlar,"19.09.2024, 19:00"
42,* Nemanja Zelenovic,2,0,0.0,2,66.67,2,1,0,0,0,0,0.0,Away,HSG Wetzlar,"19.09.2024, 19:00"
50,* Lion Zacharias,4,2,100.0,2,100.0,0,0,0,0,0,0,0.0,Away,HSG Wetzlar,"19.09.2024, 19:00"
75,* Domen Novak,1,0,0.0,1,33.33,0,0,0,0,0,0,0.0,Away,HSG Wetzlar,"19.09.2024, 19:00"
77,* Stefan Cavor,3,0,0.0,3,60.0,0,0,0,1,0,0,0.0,Away,HSG Wetzlar,"19.09.2024, 19:00"
1,* Matija Spikic,0,0,0.0,0,0.0,0,0,0,0,0,6,19.35,Home,ThSV Eisenach,"19.09.2024, 19:00
Zuschauerzahl: 2670"
4,* Filip Vistorop,2,0,0.0,2,40.0,0,0,0,0,0,0,0.0,Home,ThSV Eisenach,"19.09.2024, 19:00
Zuschauerzahl: 2670"
5,* Timothy Reichmuth,4,0,0.0,4,100.0,0,0,1,0,0,0,0.0,Home,ThSV Eisenach,"19.09.2024, 19:00
Zuschauerzahl: 2670"
6,* Aleksandar Capric,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Home,ThSV Eisenach,"19.09.2024, 19:00
Zuschauerzahl: 2670"
10,* Fynn Hangstein,1,0,0.0,1,25.0,0,0,0,0,0,0,0.0,Home,ThSV Eisenach,"19.09.2024, 19:00
Zuschauerzahl: 2670"
11,* Gian Attenhofer,1,0,0.0,1,100.0,0,0,0,0,0,0,0.0,Home,ThSV Eisenach,"19.09.2024, 19:00
Zuschauerzahl: 2670"
12,* Silvio Heinevetter,0,0,0.0,0,0.0,0,0,0,0,0,3,25.0,Home,ThSV Eisenach,"19.09.2024, 19:00
Zuschauerzahl: 2670"
14,* Peter Walz,1,0,0.0,1,100.0,0,1,0,0,0,0,0.0,Home,ThSV Eisenach,"19.09.2024, 19:00
Zuschauerzahl: 2670"
15,* Simone Mengon,1,0,0.0,1,33.33,3,0,0,0,0,0,0.0,Home,ThSV Eisenach,"19.09.2024, 19:00
Zuschauerzahl: 2670"
17,* Marko Grgic,14,3,100.0,11,73.68,5,0,0,1,0,0,0.0,Home,ThSV Eisenach,"19.09.2024, 19:00
Zuschauerzahl: 2670"
21,* Moritz Ende,2,0,0.0,2,66.67,0,0,0,1,0,0,0.0,Home,ThSV Eisenach,"19.09.2024, 19:00
Zuschauerzahl: 2670"
27,* Philipp Meyer,1,0,0.0,1,100.0,0,1,0,1,0,0,0.0,Home,ThSV Eisenach,"19.09.2024, 19:00
Zuschauerzahl: 2670"
39,* Malte Donker,2,0,0.0,2,50.0,1,0,1,0,0,0,0.0,Home,ThSV Eisenach,"19.09.2024, 19:00
Zuschauerzahl: 2670"
47,* Dustin Kraus,2,0,0.0,2,66.67,2,1,1,0,0,0,0.0,Home,ThSV Eisenach,"19.09.2024, 19:00
Zuschauerzahl: 2670"
52,* Justin Kurch,1,0,0.0,1,50.0,0,0,0,0,0,0,0.0,Home,ThSV Eisenach,"19.09.2024, 19:00
Zuschauerzahl: 2670"
95,* Alexander Saul,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Home,ThSV Eisenach,"19.09.2024, 19:00
Zuschauerzahl: 2670"
3,* Nikola Vlahovic,5,0,0.0,5,100.0,0,0,0,0,0,0,0.0,Away,SG BBM Bietigheim,"19.09.2024, 19:00
Zuschauerzahl: 2670"
5,* Julius Kühn,6,0,0.0,6,75.0,2,1,0,0,0,0,0.0,Away,SG BBM Bietigheim,"19.09.2024, 19:00
Zuschauerzahl: 2670"
7,* Dominik Claus,3,0,0.0,3,60.0,3,0,0,1,0,0,0.0,Away,SG BBM Bietigheim,"19.09.2024, 19:00
Zuschauerzahl: 2670"
10,* Tom Wolf,0,0,0.0,0,0.0,0,0,0,1,0,0,0.0,Away,SG BBM Bietigheim,"19.09.2024, 19:00
Zuschauerzahl: 2670"
13,* Juan de la Peña,7,0,0.0,7,77.78,4,0,0,0,0,0,0.0,Away,SG BBM Bietigheim,"19.09.2024, 19:00
Zuschauerzahl: 2670"
14,* Fynn-Luca Nicolaus,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Away,SG BBM Bietigheim,"19.09.2024, 19:00
Zuschauerzahl: 2670"
16,* Fredrik Genz,0,0,0.0,0,0.0,1,0,0,0,0,14,31.82,Away,SG BBM Bietigheim,"19.09.2024, 19:00
Zuschauerzahl: 2670"
18,* Fabian Wiederstein,1,0,0.0,1,50.0,0,0,0,0,0,0,0.0,Away,SG BBM Bietigheim,"19.09.2024, 19:00
Zuschauerzahl: 2670"
19,* Gonzalo Perez Arce,1,0,0.0,1,33.33,0,0,0,0,0,0,0.0,Away,SG BBM Bietigheim,"19.09.2024, 19:00
Zuschauerzahl: 2670"
20,* Paco Barthe,0,0,0.0,0,0.0,0,0,1,1,0,0,0.0,Away,SG BBM Bietigheim,"19.09.2024, 19:00
Zuschauerzahl: 2670"
29,* Moritz Strosack,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Away,SG BBM Bietigheim,"19.09.2024, 19:00
Zuschauerzahl: 2670"
31,* Alexander Pfeifer,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Away,SG BBM Bietigheim,"19.09.2024, 19:00
Zuschauerzahl: 2670"
36,* Jonathan Fischer,3,0,0.0,3,100.0,2,0,0,0,0,0,0.0,Away,SG BBM Bietigheim,"19.09.2024, 19:00
Zuschauerzahl: 2670"
41,* Till Hermann,7,0,0.0,7,77.78,0,0,0,0,0,0,0.0,Away,SG BBM Bietigheim,"19.09.2024, 19:00
Zuschauerzahl: 2670"
64,* Maximilian Hejny,2,0,0.0,2,100.0,0,0,0,0,0,0,0.0,Away,SG BBM Bietigheim,"19.09.2024, 19:00
Zuschauerzahl: 2670"
94,* Daniel Rebmann,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Away,SG BBM Bietigheim,"19.09.2024, 19:00
Zuschauerzahl: 2670"
4,* Stephan Seitz,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Home,HC Erlangen,"20.09.2024, 19:00
Zuschauerzahl: 4687"
6,* Marek Nissen,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Home,HC Erlangen,"20.09.2024, 19:00
Zuschauerzahl: 4687"
8,* Sander Andreassen Øverjordet,4,0,0.0,4,66.67,0,0,0,0,0,0,0.0,Home,HC Erlangen,"20.09.2024, 19:00
Zuschauerzahl: 4687"
10,* Florian Scheerer,1,0,0.0,1,100.0,0,0,0,0,0,0,0.0,Home,HC Erlangen,"20.09.2024, 19:00
Zuschauerzahl: 4687"
20,* Nico Büdel,1,0,0.0,1,33.33,3,0,0,0,0,0,0.0,Home,HC Erlangen,"20.09.2024, 19:00
Zuschauerzahl: 4687"
21,* Christopher Bissel,5,0,0.0,5,83.33,1,0,0,0,0,0,0.0,Home,HC Erlangen,"20.09.2024, 19:00
Zuschauerzahl: 4687"
22,* Klemen Ferlin,0,0,0.0,0,0.0,2,0,0,0,0,9,36.0,Home,HC Erlangen,"20.09.2024, 19:00
Zuschauerzahl: 4687"
27,* Antonio Metzner,4,0,0.0,4,100.0,1,0,1,0,0,0,0.0,Home,HC Erlangen,"20.09.2024, 19:00
Zuschauerzahl: 4687"
28,* Jonathan Svensson,1,0,0.0,1,25.0,3,1,0,0,0,0,0.0,Home,HC Erlangen,"20.09.2024, 19:00
Zuschauerzahl: 4687"
33,* Nikolai Link,0,0,0.0,0,0.0,0,2,0,1,0,0,0.0,Home,HC Erlangen,"20.09.2024, 19:00
Zuschauerzahl: 4687"
44,* Christoph Steinert,2,0,0.0,2,100.0,1,0,0,0,0,0,0.0,Home,HC Erlangen,"20.09.2024, 19:00
Zuschauerzahl: 4687"
55,* Tobias Wagner,1,0,0.0,1,50.0,0,0,0,0,0,0,0.0,Home,HC Erlangen,"20.09.2024, 19:00
Zuschauerzahl: 4687"
67,* Hampus Olsson,3,0,0.0,3,75.0,0,0,0,0,0,0,0.0,Home,HC Erlangen,"20.09.2024, 19:00
Zuschauerzahl: 4687"
95,* Tim Gömmel,2,2,66.67,0,66.67,0,0,0,0,0,0,0.0,Home,HC Erlangen,"20.09.2024, 19:00
Zuschauerzahl: 4687"
96,* Khalifa Ghedbane,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Home,HC Erlangen,"20.09.2024, 19:00
Zuschauerzahl: 4687"
99,* Stefan Bauer,1,0,0.0,1,50.0,0,2,0,0,0,0,0.0,Home,HC Erlangen,"20.09.2024, 19:00
Zuschauerzahl: 4687"
1,* Luca Krivokapic,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Away,TVB Stuttgart,"20.09.2024, 19:00
Zuschauerzahl: 4687"
2,* Nico Bacani,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Away,TVB Stuttgart,"20.09.2024, 19:00
Zuschauerzahl: 4687"
5,* Jorge Serrano Villalobos,2,0,0.0,2,100.0,0,0,0,0,0,0,0.0,Away,TVB Stuttgart,"20.09.2024, 19:00
Zuschauerzahl: 4687"
6,* Daniel Fernandez Jimenez,4,0,0.0,4,80.0,0,0,2,0,0,0,0.0,Away,TVB Stuttgart,"20.09.2024, 19:00
Zuschauerzahl: 4687"
8,* Nico Schöttle,2,0,0.0,2,50.0,1,0,0,0,0,0,0.0,Away,TVB Stuttgart,"20.09.2024, 19:00
Zuschauerzahl: 4687"
9,* Gianfranco Pribetic,6,0,0.0,6,100.0,0,1,0,1,0,0,0.0,Away,TVB Stuttgart,"20.09.2024, 19:00
Zuschauerzahl: 4687"
11,* Bruno Reguart Massana,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Away,TVB Stuttgart,"20.09.2024, 19:00
Zuschauerzahl: 4687"
13,* Achilleas Toskas,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Away,TVB Stuttgart,"20.09.2024, 19:00
Zuschauerzahl: 4687"
14,* Ante Ivankovic,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Away,TVB Stuttgart,"20.09.2024, 19:00
Zuschauerzahl: 4687"
16,* Miljan Vujovic,0,0,0.0,0,0.0,1,0,0,0,0,11,32.35,Away,TVB Stuttgart,"20.09.2024, 19:00
Zuschauerzahl: 4687"
17,* Samuel Röthlisberger,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Away,TVB Stuttgart,"20.09.2024, 19:00
Zuschauerzahl: 4687"
20,* Luca Tschentscher,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Away,TVB Stuttgart,"20.09.2024, 19:00
Zuschauerzahl: 4687"
24,* Lukas Laube,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Away,TVB Stuttgart,"20.09.2024, 19:00
Zuschauerzahl: 4687"
25,* Patrick Zieker,4,0,0.0,4,66.67,1,0,0,1,0,0,0.0,Away,TVB Stuttgart,"20.09.2024, 19:00
Zuschauerzahl: 4687"
34,* Kai Häfner,5,0,0.0,5,55.56,8,0,0,0,0,0,0.0,Away,TVB Stuttgart,"20.09.2024, 19:00
Zuschauerzahl: 4687"
44,* Lenny Rubin,3,0,0.0,3,100.0,1,1,1,2,0,0,0.0,Away,TVB Stuttgart,"20.09.2024, 19:00
Zuschauerzahl: 4687"
2,* Emil Hansson,2,0,0.0,2,100.0,0,0,0,2,0,0,0.0,Home,1. VfL Potsdam,"20.09.2024, 20:00"
5,* Josip Simic,3,0,0.0,3,75.0,1,1,0,0,0,0,0.0,Home,1. VfL Potsdam,"20.09.2024, 20:00"
6,* Marvin Siemer,8,5,100.0,3,88.89,0,0,0,0,0,0,0.0,Home,1. VfL Potsdam,"20.09.2024, 20:00"
7,* Nicolas Paulnsteiner,3,0,0.0,3,50.0,0,0,0,0,0,0,0.0,Home,1. VfL Potsdam,"20.09.2024, 20:00"
10,* Elias Kofler,1,0,0.0,1,100.0,6,0,0,0,0,0,0.0,Home,1. VfL Potsdam,"20.09.2024, 20:00"
12,* Martin Tomovski,0,0,0.0,0,0.0,0,0,0,0,0,3,16.67,Home,1. VfL Potsdam,"20.09.2024, 20:00"
13,* Ole Schramm,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Home,1. VfL Potsdam,"20.09.2024, 20:00"
14,* Max Günther,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Home,1. VfL Potsdam,"20.09.2024, 20:00"
17,* Jannek Klein,5,0,0.0,5,83.33,1,0,0,2,0,0,0.0,Home,1. VfL Potsdam,"20.09.2024, 20:00"
19,* David Cyrill Akakpo,2,0,0.0,2,100.0,1,0,1,2,0,0,0.0,Home,1. VfL Potsdam,"20.09.2024, 20:00"
22,* Maxim Orlov,2,0,0.0,2,50.0,0,0,0,0,0,0,0.0,Home,1. VfL Potsdam,"20.09.2024, 20:00"
23,* Sergey Gorpishin,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Home,1. VfL Potsdam,"20.09.2024, 20:00"
27,* Nils Fuhrmann,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Home,1. VfL Potsdam,"20.09.2024, 20:00"
28,* Marvin Kix,2,0,0.0,2,66.67,3,0,0,0,0,0,0.0,Home,1. VfL Potsdam,"20.09.2024, 20:00"
35,* Nicholas Schley,2,0,0.0,2,100.0,1,0,0,0,0,0,0.0,Home,1. VfL Potsdam,"20.09.2024, 20:00"
77,* Mark Ferjan,0,0,0.0,0,0.0,0,0,0,0,0,4,21.05,Home,1. VfL Potsdam,"20.09.2024, 20:00"
1,* Johannes Bitter,0,0,0.0,0,0.0,0,0,0,0,0,2,15.38,Away,Handball Sport Verein Hamburg,"20.09.2024, 20:00"
4,* Andreas Magaard,3,0,0.0,3,100.0,0,0,0,0,0,0,0.0,Away,Handball Sport Verein Hamburg,"20.09.2024, 20:00"
7,* Leif Tissier,3,0,0.0,3,60.0,9,0,0,0,0,0,0.0,Away,Handball Sport Verein Hamburg,"20.09.2024, 20:00"
9,* Jacob Arenth Lassen,5,0,0.0,5,100.0,4,0,0,1,0,0,0.0,Away,Handball Sport Verein Hamburg,"20.09.2024, 20:00"
13,* Niklas Weller,1,0,0.0,1,100.0,0,0,0,0,0,0,0.0,Away,Handball Sport Verein Hamburg,"20.09.2024, 20:00"
15,* Dominik Axmann,1,0,0.0,1,100.0,0,0,1,1,0,0,0.0,Away,Handball Sport Verein Hamburg,"20.09.2024, 20:00"
16,* Robin Paulsen Haug,0,0,0.0,0,0.0,0,0,0,0,0,4,20.0,Away,Handball Sport Verein Hamburg,"20.09.2024, 20:00"
21,* Frederik Bo Andersen,7,0,0.0,7,100.0,0,0,0,0,0,0,0.0,Away,Handball Sport Verein Hamburg,"20.09.2024, 20:00"
24,* Alexander Hartwig,2,0,0.0,2,66.67,0,0,0,0,0,0,0.0,Away,Handball Sport Verein Hamburg,"20.09.2024, 20:00"
31,* Levin Unbehaun,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Away,Handball Sport Verein Hamburg,"20.09.2024, 20:00"
33,* Moritz Sauter,4,0,0.0,4,66.67,1,0,0,2,0,0,0.0,Away,Handball Sport Verein Hamburg,"20.09.2024, 20:00"
51,* Casper Mortensen,4,3,75.0,1,57.14,0,0,0,0,0,0,0.0,Away,Handball Sport Verein Hamburg,"20.09.2024, 20:00"
55,* Azat Valiullin,1,0,0.0,1,100.0,0,1,0,0,0,0,0.0,Away,Handball Sport Verein Hamburg,"20.09.2024, 20:00"
1,* Mikael  Appelgren,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Home,Rhein-Neckar Löwen,"21.09.2024, 19:00
Zuschauerzahl: 6560"
